Coin,Execution Price,Size Tokens,Size USD,Side,Start Position,Closed PnL,Crossed,Fee,Timestamp,Date,Direction_num,Profit_flag,sentiment_num
BTC,98171.0,0.02546,2499.43,0,0.41137,6.92512,True,0.874801,2025-02-03 01:11:00,2025-02-03,0,1,-1
BTC,98144.0,0.02546,2498.75,0,0.38591,6.2377,True,0.874561,2025-02-03 01:12:00,2025-02-03,0,1,-1
BTC,98144.0,0.02547,2499.73,0,0.36045,6.24015,True,0.874904,2025-02-03 01:12:00,2025-02-03,0,1,-1
BTC,98146.0,0.02547,2499.78,0,0.33498,6.29109,True,0.874922,2025-02-03 01:12:00,2025-02-03,0,1,-1
BTC,98146.0,0.02547,2499.78,0,0.30951,6.29109,True,0.874922,2025-02-03 01:12:00,2025-02-03,0,1,-1
BTC,98146.0,0.02547,2499.78,0,0.28404,6.29109,True,0.874922,2025-02-03 01:12:00,2025-02-03,0,1,-1
BTC,98157.0,0.02546,2499.08,0,0.25857,6.56868,True,0.874677,2025-02-03 01:12:00,2025-02-03,0,1,-1
BTC,98180.0,0.00029,28.47,0,0.23311,0.08149,True,0.009965,2025-02-03 01:12:00,2025-02-03,0,1,-1
BTC,98180.0,0.01909,1874.26,0,0.23282,5.36429,True,0.655989,2025-02-03 01:12:00,2025-02-03,0,1,-1
BTC,98177.0,0.00608,596.92,0,0.21373,1.69024,True,0.20892,2025-02-03 01:12:00,2025-02-03,0,1,-1
BTC,98412.0,0.20765,20435.25,0,0.20765,106.52445,True,7.152338,2025-02-03 01:14:00,2025-02-03,0,1,-1
BTC,94186.0,0.03341,3146.75,1,0.0,0.0,True,1.101363,2025-02-03 08:37:00,2025-02-03,1,0,-1
BTC,94186.0,0.01965,1850.75,1,0.03341,0.0,True,0.647764,2025-02-03 08:37:00,2025-02-03,1,0,-1
BTC,94361.0,0.05306,5006.79,0,0.05306,9.2855,True,1.752378,2025-02-03 08:43:00,2025-02-03,0,1,-1
BTC,94350.0,0.00529,499.11,1,0.0,0.0,True,0.174689,2025-02-03 08:44:00,2025-02-03,1,0,-1
BTC,94379.0,0.00529,499.26,1,0.00529,0.0,True,0.174742,2025-02-03 08:44:00,2025-02-03,1,0,-1
BTC,93082.0,0.00596,554.77,1,0.01058,0.0,True,0.194169,2025-02-03 10:27:00,2025-02-03,1,0,-1
BTC,92861.0,0.00597,554.38,1,0.01654,0.0,True,0.194033,2025-02-03 10:41:00,2025-02-03,1,0,-1
BTC,95395.0,0.02251,2147.34,0,0.02251,39.817939,True,0.751569,2025-02-03 14:49:00,2025-02-03,0,1,-1
BTC,96339.0,0.01153,1110.79,1,0.0,0.0,True,0.388776,2025-02-09 04:15:00,2025-02-09,1,0,0
BTC,94989.0,0.01169,1110.42,1,0.01153,0.0,True,0.388647,2025-02-10 03:18:00,2025-02-10,1,0,-1
BTC,94900.0,0.0117,1110.33,1,0.02322,0.0,True,0.388615,2025-02-10 03:19:00,2025-02-10,1,0,-1
BTC,94887.0,0.0117,1110.18,1,0.03492,0.0,True,0.388562,2025-02-10 03:19:00,2025-02-10,1,0,-1
BTC,94864.0,0.00585,554.95,1,0.04662,0.0,True,0.194234,2025-02-10 03:19:00,2025-02-10,1,0,-1
BTC,95405.0,0.05247,5005.9,0,0.05247,9.229473,True,1.752065,2025-02-10 03:48:00,2025-02-10,0,1,-1
BTC,86963.0,0.00395,343.5,1,0.0,0.0,True,0.120226,2025-02-25 23:17:00,2025-02-25,1,0,-1
BTC,86963.0,0.012,1043.56,1,0.00395,0.0,True,0.365244,2025-02-25 23:17:00,2025-02-25,1,0,-1
BTC,86963.0,0.014,1217.48,1,0.01595,0.0,True,0.426118,2025-02-25 23:17:00,2025-02-25,1,0,-1
BTC,86963.0,0.02754,2394.96,1,0.02995,0.0,True,0.838236,2025-02-25 23:17:00,2025-02-25,1,0,-1
BTC,88844.0,0.05749,5107.64,0,0.05749,108.13869,True,1.787674,2025-02-26 12:07:00,2025-02-26,0,1,-1
BTC,84392.0,0.02962,2499.69,1,0.0,0.0,True,0.874891,2025-02-27 00:32:00,2025-02-27,1,0,-1
BTC,82745.0,0.03019,2498.07,1,0.02962,0.0,True,0.874325,2025-02-28 02:02:00,2025-02-28,1,0,-1
BTC,81775.0,0.013,1063.08,1,0.05981,0.0,True,0.372076,2025-02-28 19:57:00,2025-02-28,1,0,-1
BTC,81776.0,0.00611,499.65,1,0.07281,0.0,True,0.174877,2025-02-28 19:57:00,2025-02-28,1,0,-1
BTC,81782.0,0.01146,937.22,1,0.07892,0.0,True,0.328027,2025-02-28 19:57:00,2025-02-28,1,0,-1
BTC,81656.0,0.03061,2499.49,1,0.09038,0.0,True,0.874821,2025-02-28 20:07:00,2025-02-28,1,0,-1
BTC,83860.0,0.12099,10146.22,0,0.12099,149.023383,True,3.551177,2025-02-28 21:06:00,2025-02-28,0,1,-1
BTC,90250.0,0.02217,2000.84,1,0.0,0.0,True,0.700294,2025-03-03 20:41:00,2025-03-03,1,0,-1
BTC,87056.0,0.01276,1110.83,1,0.02217,0.0,True,0.388792,2025-03-04 00:28:00,2025-03-04,1,0,-1
BTC,87088.0,0.01276,1111.24,1,0.03493,0.0,True,0.388935,2025-03-04 00:28:00,2025-03-04,1,0,-1
BTC,87086.0,0.00015,13.06,1,0.04769,0.0,True,0.004572,2025-03-04 00:28:00,2025-03-04,1,0,-1
BTC,87087.0,0.00015,13.06,1,0.04784,0.0,True,0.004572,2025-03-04 00:28:00,2025-03-04,1,0,-1
BTC,87088.0,0.00862,750.7,1,0.04799,0.0,True,0.262744,2025-03-04 00:28:00,2025-03-04,1,0,-1
BTC,87173.0,0.02867,2499.25,1,0.05661,0.0,True,0.874737,2025-03-04 00:29:00,2025-03-04,1,0,-1
BTC,86092.0,0.02903,2499.25,1,0.08528,0.0,True,0.874737,2025-03-04 03:00:00,2025-03-04,1,0,-1
BTC,87847.0,0.05687,4995.86,0,0.11431,21.66747,True,1.74855,2025-03-05 01:01:00,2025-03-05,0,1,-1
BTC,87772.0,0.00056,49.15,0,0.05744,0.17136,True,0.017203,2025-03-05 01:01:00,2025-03-05,0,1,-1
BTC,87695.0,0.02369,2077.49,0,0.05688,5.42501,True,0.727123,2025-03-05 01:01:00,2025-03-05,0,1,-1
BTC,87695.0,0.03319,2910.6,0,0.03319,7.60051,True,1.018708,2025-03-05 01:01:00,2025-03-05,0,1,-1
BTC,87651.0,0.01267,1110.54,0,0.0,0.0,True,0.388688,2025-03-24 16:15:00,2025-03-24,-1,0,0
BTC,86376.0,0.01267,1094.38,1,-0.01267,16.15425,True,0.383034,2025-03-25 10:10:00,2025-03-25,0,1,0
BTC,82027.0,0.001,82.03,1,0.0,0.0,True,0.028709,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82027.0,0.00015,12.3,1,0.001,0.0,True,0.004306,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82027.0,0.0025,205.07,1,0.00115,0.0,True,0.071773,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82028.0,0.00015,12.3,1,0.00365,0.0,True,0.004306,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82031.0,0.00015,12.3,1,0.0038,0.0,True,0.004306,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82032.0,0.00015,12.3,1,0.00395,0.0,True,0.004306,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82036.0,0.00121,99.26,1,0.0041,0.0,True,0.034742,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82040.0,0.00121,99.27,1,0.00531,0.0,True,0.034743,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82041.0,0.00024,19.69,1,0.00652,0.0,True,0.006891,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82041.0,0.00015,12.31,1,0.00676,0.0,True,0.004307,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82042.0,0.00015,12.31,1,0.00691,0.0,True,0.004307,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,82043.0,0.02341,1920.63,1,0.00706,0.0,True,0.672219,2025-04-04 17:06:00,2025-04-04,1,0,-1
BTC,84132.0,0.02005,1686.85,0,0.03047,41.93658,True,0.590396,2025-04-04 23:15:00,2025-04-04,0,1,-1
BTC,84132.0,0.01042,876.66,0,0.01042,21.794472,True,0.306829,2025-04-04 23:15:00,2025-04-04,0,1,-1
BTC,80534.0,0.0031,249.66,1,0.0,0.0,True,0.087379,2025-04-06 23:32:00,2025-04-06,1,0,-1
BTC,80534.0,0.00706,568.57,1,0.0031,0.0,True,0.198999,2025-04-06 23:32:00,2025-04-06,1,0,-1
BTC,80534.0,0.00225,181.2,1,0.01016,0.0,True,0.06342,2025-04-06 23:32:00,2025-04-06,1,0,-1
BTC,79959.0,0.00015,11.99,1,0.01241,0.0,True,0.004197,2025-04-07 00:05:00,2025-04-07,1,0,-1
BTC,79968.0,0.0061,487.8,1,0.01256,0.0,True,0.170731,2025-04-07 00:05:00,2025-04-07,1,0,-1
BTC,79978.0,0.00625,499.86,1,0.01866,0.0,True,0.174951,2025-04-07 00:05:00,2025-04-07,1,0,-1
BTC,79719.0,0.00019,15.15,1,0.02491,0.0,True,0.005301,2025-04-07 00:09:00,2025-04-07,1,0,-1
BTC,79720.0,0.00608,484.7,1,0.0251,0.0,True,0.169644,2025-04-07 00:09:00,2025-04-07,1,0,-1
BTC,79717.0,0.00627,499.83,1,0.03118,0.0,True,0.174938,2025-04-07 00:09:00,2025-04-07,1,0,-1
BTC,78833.0,0.02816,2219.94,1,0.03745,0.0,True,0.776978,2025-04-07 00:22:00,2025-04-07,1,0,-1
BTC,78733.0,0.02821,2221.06,1,0.06561,0.0,True,0.77737,2025-04-07 00:22:00,2025-04-07,1,0,-1
BTC,79367.0,0.00013,10.32,0,0.09382,0.008957,True,0.003611,2025-04-07 01:55:00,2025-04-07,0,1,-1
BTC,79366.0,0.00015,11.9,0,0.09369,0.010185,True,0.004166,2025-04-07 01:55:00,2025-04-07,0,1,-1
BTC,79365.0,0.00015,11.9,0,0.09354,0.010035,True,0.004166,2025-04-07 01:55:00,2025-04-07,0,1,-1
BTC,79357.0,0.09339,7411.15,0,0.09339,5.500671,True,2.593902,2025-04-07 01:55:00,2025-04-07,0,1,-1
BTC,76827.0,0.06508,4999.9,1,0.0,0.0,True,1.749965,2025-04-07 11:29:00,2025-04-07,1,0,-1
BTC,76827.0,0.03526,2708.92,1,0.06508,0.0,True,0.948122,2025-04-07 11:29:00,2025-04-07,1,0,-1
BTC,76827.0,0.00015,11.52,1,0.10034,0.0,True,0.004033,2025-04-07 11:29:00,2025-04-07,1,0,-1
BTC,76827.0,0.02967,2279.46,1,0.10049,0.0,True,0.797809,2025-04-07 11:29:00,2025-04-07,1,0,-1
BTC,76086.0,0.00066,50.22,1,0.13016,0.0,True,0.017575,2025-04-07 11:50:00,2025-04-07,1,0,-1
BTC,76086.0,0.06504,4948.63,1,0.13082,0.0,True,1.732021,2025-04-07 11:50:00,2025-04-07,1,0,-1
BTC,76186.0,0.00268,204.18,1,0.19586,0.0,True,0.071462,2025-04-07 11:53:00,2025-04-07,1,0,-1
BTC,76186.0,0.06292,4793.62,1,0.19854,0.0,True,1.677768,2025-04-07 11:53:00,2025-04-07,1,0,-1
BTC,76163.0,0.0175,1332.85,1,0.26146,0.0,True,0.466498,2025-04-07 11:53:00,2025-04-07,1,0,-1
BTC,76163.0,0.00015,11.42,1,0.27896,0.0,True,0.003998,2025-04-07 11:53:00,2025-04-07,1,0,-1
BTC,76164.0,0.00015,11.42,1,0.27911,0.0,True,0.003998,2025-04-07 11:53:00,2025-04-07,1,0,-1
BTC,76165.0,0.00015,11.42,1,0.27926,0.0,True,0.003998,2025-04-07 11:53:00,2025-04-07,1,0,-1
BTC,76166.0,0.00015,11.42,1,0.27941,0.0,True,0.003998,2025-04-07 11:53:00,2025-04-07,1,0,-1
BTC,76167.0,0.00015,11.43,1,0.27956,0.0,True,0.003998,2025-04-07 11:53:00,2025-04-07,1,0,-1
BTC,76168.0,0.04739,3609.6,1,0.27971,0.0,True,1.26336,2025-04-07 11:53:00,2025-04-07,1,0,-1
BTC,75814.0,0.00645,489.0,1,0.3271,0.0,True,0.17115,2025-04-07 11:57:00,2025-04-07,1,0,-1
BTC,75815.0,0.05951,4511.75,1,0.33355,0.0,True,1.579112,2025-04-07 11:57:00,2025-04-07,1,0,-1
BTC,75777.0,0.06598,4999.77,1,0.39306,0.0,True,1.749918,2025-04-07 11:59:00,2025-04-07,1,0,-1
BTC,75316.0,0.00331,249.3,1,0.45904,0.0,True,0.087253,2025-04-07 12:04:00,2025-04-07,1,0,-1
BTC,75322.0,0.01291,972.41,1,0.46235,0.0,True,0.340342,2025-04-07 12:04:00,2025-04-07,1,0,-1
BTC,75324.0,0.00026,19.58,1,0.47526,0.0,True,0.006854,2025-04-07 12:04:00,2025-04-07,1,0,-1
BTC,75330.0,0.04989,3758.21,1,0.47552,0.0,True,1.315374,2025-04-07 12:04:00,2025-04-07,1,0,-1
BTC,75276.0,0.06643,5000.58,1,0.52541,0.0,True,1.750204,2025-04-07 12:04:00,2025-04-07,1,0,-1
BTC,75390.0,0.00331,249.54,1,0.59184,0.0,True,0.087339,2025-04-07 12:05:00,2025-04-07,1,0,-1
BTC,75391.0,0.0631,4757.17,1,0.59515,0.0,True,1.66501,2025-04-07 12:05:00,2025-04-07,1,0,-1
BTC,75212.0,0.06095,4584.17,1,0.65825,0.0,True,1.604459,2025-04-07 12:09:00,2025-04-07,1,0,-1
BTC,75212.0,0.00553,415.92,1,0.7192,0.0,True,0.145572,2025-04-07 12:09:00,2025-04-07,1,0,-1
BTC,75221.0,0.06127,4608.79,1,0.72473,0.0,True,1.613076,2025-04-07 12:09:00,2025-04-07,1,0,-1
BTC,75221.0,0.00015,11.28,1,0.786,0.0,True,0.003949,2025-04-07 12:09:00,2025-04-07,1,0,-1
BTC,75221.0,0.00505,379.87,1,0.78615,0.0,True,0.132953,2025-04-07 12:09:00,2025-04-07,1,0,-1
BTC,75217.0,0.01202,904.11,1,0.7912,0.0,True,0.316437,2025-04-07 12:21:00,2025-04-07,1,0,-1
BTC,75218.0,0.05449,4098.63,1,0.80322,0.0,True,1.43452,2025-04-07 12:21:00,2025-04-07,1,0,-1
BTC,74619.0,0.06706,5003.95,1,0.85771,0.0,True,1.751382,2025-04-07 12:24:00,2025-04-07,1,0,-1
BTC,74663.0,0.01644,1227.46,1,0.92477,0.0,True,0.42961,2025-04-07 12:25:00,2025-04-07,1,0,-1
BTC,74664.0,0.05051,3771.28,1,0.94121,0.0,True,1.319947,2025-04-07 12:25:00,2025-04-07,1,0,-1
BTC,74602.0,0.06701,4999.08,1,0.99172,0.0,True,1.749678,2025-04-07 12:25:00,2025-04-07,1,0,-1
BTC,74574.0,0.06702,4997.95,1,1.05873,0.0,True,1.749282,2025-04-07 12:25:00,2025-04-07,1,0,-1
BTC,75500.0,0.06622,4999.61,0,1.12575,-0.688688,False,0.499961,2025-04-07 13:32:00,2025-04-07,0,0,-1
BTC,75600.0,0.06613,4999.43,0,1.05953,5.925248,False,0.499942,2025-04-07 13:33:00,2025-04-07,0,1,-1
BTC,75700.0,0.06605,4999.98,0,0.9934,12.52308,False,0.499998,2025-04-07 13:34:00,2025-04-07,0,1,-1
BTC,75800.0,0.06596,4999.77,0,0.92735,19.102016,False,0.499976,2025-04-07 13:34:00,2025-04-07,0,1,-1
BTC,75519.0,0.06613,4994.07,1,0.86139,0.0,True,1.747925,2025-04-07 13:36:00,2025-04-07,1,0,-1
BTC,75600.0,0.06613,4999.43,0,0.92752,5.88557,False,0.499942,2025-04-07 13:37:00,2025-04-07,0,1,-1
BTC,75600.0,0.00357,269.89,0,0.86139,0.31773,False,0.026989,2025-04-07 13:45:00,2025-04-07,0,1,-1
BTC,75600.0,0.012,907.2,0,0.85782,1.068,False,0.09072,2025-04-07 13:45:00,2025-04-07,0,1,-1
BTC,75600.0,0.014,1058.4,0,0.84582,1.246,False,0.10584,2025-04-07 13:45:00,2025-04-07,0,1,-1
BTC,75600.0,0.007,529.2,0,0.83182,0.623,False,0.05292,2025-04-07 13:45:00,2025-04-07,0,1,-1
BTC,75600.0,0.012,907.2,0,0.82482,1.068,False,0.09072,2025-04-07 13:45:00,2025-04-07,0,1,-1
BTC,75600.0,0.012,907.2,0,0.81282,1.068,False,0.09072,2025-04-07 13:45:00,2025-04-07,0,1,-1
BTC,75600.0,0.00556,420.34,0,0.80082,0.49484,False,0.042033,2025-04-07 13:45:00,2025-04-07,0,1,-1
BTC,75700.0,0.06605,4999.98,0,0.79526,12.48345,False,0.499998,2025-04-07 13:46:00,2025-04-07,0,1,-1
BTC,75800.0,0.00685,519.23,0,0.72921,1.97965,False,0.051923,2025-04-07 13:47:00,2025-04-07,0,1,-1
BTC,75800.0,0.00017,12.89,0,0.72236,0.04913,False,0.001288,2025-04-07 13:47:00,2025-04-07,0,1,-1
BTC,75800.0,0.05894,4467.65,0,0.72219,17.03366,False,0.446765,2025-04-07 13:47:00,2025-04-07,0,1,-1
BTC,75800.0,0.06596,4999.77,0,0.66325,19.06244,False,0.499976,2025-04-07 13:49:00,2025-04-07,0,1,-1
BTC,75900.0,0.06587,4999.53,0,0.59729,25.62343,False,0.499953,2025-04-07 13:49:00,2025-04-07,0,1,-1
BTC,76000.0,0.06578,4999.28,0,0.53142,32.16642,False,0.499928,2025-04-07 13:50:00,2025-04-07,0,1,-1
BTC,76000.0,0.06578,4999.28,0,0.46564,32.16642,False,0.499928,2025-04-07 13:50:00,2025-04-07,0,1,-1
BTC,76100.0,0.0657,4999.77,0,0.39986,38.6973,False,0.499977,2025-04-07 13:50:00,2025-04-07,0,1,-1
BTC,76200.0,0.06561,4999.48,0,0.33416,45.20529,False,0.499948,2025-04-07 13:51:00,2025-04-07,0,1,-1
BTC,76200.0,0.06561,4999.48,0,0.26855,45.20529,False,0.499948,2025-04-07 13:53:00,2025-04-07,0,1,-1
BTC,76300.0,0.06553,4999.94,0,0.20294,51.70317,False,0.499993,2025-04-07 13:54:00,2025-04-07,0,1,-1
BTC,76400.0,0.06544,4999.62,0,0.13741,58.17616,False,0.499961,2025-04-07 13:54:00,2025-04-07,0,1,-1
BTC,76368.0,0.00015,11.46,0,0.07197,0.12855,True,0.004009,2025-04-07 13:54:00,2025-04-07,0,1,-1
BTC,76365.0,0.07182,5484.53,0,0.07182,61.33428,True,1.919587,2025-04-07 13:54:00,2025-04-07,0,1,-1
BTC,77888.0,0.01283,999.3,0,0.0,0.0,True,0.349756,2025-04-09 13:15:00,2025-04-09,-1,0,-1
BTC,76400.0,0.01283,980.21,1,-0.01283,19.09104,True,0.343074,2025-04-09 16:55:00,2025-04-09,0,1,-1
BTC,82304.0,0.00607,499.59,0,0.0,0.0,True,0.174854,2025-04-09 23:29:00,2025-04-09,-1,0,-1
BTC,82001.0,0.00607,497.75,1,-0.00607,1.83921,True,0.174211,2025-04-10 00:28:00,2025-04-10,0,1,-1
BTC,83341.0,0.01199,999.26,0,0.0,0.0,True,0.34974,2025-04-10 04:03:00,2025-04-10,-1,0,-1
BTC,83121.0,0.01199,996.62,1,-0.01199,2.6378,True,0.348817,2025-04-10 04:24:00,2025-04-10,0,1,-1
BTC,85569.0,0.00584,499.72,0,0.0,0.0,True,0.174903,2025-04-15 12:03:00,2025-04-15,-1,0,-1
BTC,85736.0,0.00582,498.98,0,-0.00584,0.0,True,0.174644,2025-04-15 14:09:00,2025-04-15,-1,0,-1
BTC,85545.0,0.00018,15.4,1,-0.01166,0.019314,True,0.005389,2025-04-15 17:05:00,2025-04-15,0,1,-1
BTC,85546.0,0.00018,15.4,1,-0.01148,0.019134,True,0.005389,2025-04-15 17:05:00,2025-04-15,0,1,-1
BTC,85547.0,0.0113,966.68,1,-0.0113,1.18989,True,0.338338,2025-04-15 17:05:00,2025-04-15,0,1,-1
BTC,85678.0,0.00583,499.5,0,0.0,0.0,True,0.174825,2025-04-15 18:48:00,2025-04-15,-1,0,-1
BTC,84303.0,0.00583,491.49,1,-0.00583,8.01625,True,0.17202,2025-04-16 00:00:00,2025-04-16,0,1,-1
BTC,87475.0,0.00634,554.59,0,0.0,0.0,True,0.194107,2025-04-21 12:26:00,2025-04-21,-1,0,-1
BTC,88207.0,0.00503,443.68,0,-0.00634,0.0,True,0.155288,2025-04-22 12:29:00,2025-04-22,-1,0,0
BTC,88557.0,0.00626,554.37,0,-0.01137,0.0,True,0.194028,2025-04-22 17:07:00,2025-04-22,-1,0,0
BTC,88557.0,0.00034,30.11,0,-0.01763,0.0,True,0.010538,2025-04-22 17:07:00,2025-04-22,-1,0,0
BTC,88557.0,0.00592,524.26,0,-0.01797,0.0,True,0.18349,2025-04-22 17:07:00,2025-04-22,-1,0,0
BTC,88647.0,0.00015,13.3,0,-0.02389,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88646.0,0.00015,13.3,0,-0.02404,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88645.0,0.00015,13.3,0,-0.02419,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88644.0,0.00015,13.3,0,-0.02434,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88643.0,0.00015,13.3,0,-0.02449,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88642.0,0.00015,13.3,0,-0.02464,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88641.0,0.00015,13.3,0,-0.02479,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88640.0,0.00015,13.3,0,-0.02494,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88639.0,0.00015,13.3,0,-0.02509,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88638.0,0.00015,13.3,0,-0.02524,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88638.0,0.00564,499.92,0,-0.02539,0.0,True,0.174971,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88637.0,0.00015,13.3,0,-0.03103,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88636.0,0.01777,1575.06,0,-0.03118,0.0,True,0.551271,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88636.0,0.02506,2221.22,0,-0.04895,0.0,True,0.777426,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88636.0,0.00378,335.04,0,-0.07401,0.0,True,0.117265,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88636.0,0.00015,13.3,0,-0.07779,0.0,True,0.004653,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88636.0,0.02113,1872.88,0,-0.07794,0.0,True,0.655507,2025-04-22 17:21:00,2025-04-22,-1,0,0
BTC,88639.0,0.02506,2221.29,0,-0.09907,0.0,True,0.777452,2025-04-22 17:21:00,2025-04-22,-1,0,0
